path,sloc,normalized_sloc,cyclomatic,halstead,maintainability,churn,churn_per_sloc,decayed_churn,decayed_churn_per_sloc,smell_count,smell_severity,smell_burden,smells,similarity_score,similarity_band,match_count,score,norm_normalized_sloc,norm_sloc,norm_cyclomatic,norm_halstead,norm_maintainability,norm_churn,norm_churn_per_sloc,norm_decayed_churn,norm_decayed_churn_per_sloc,norm_smell_count,norm_match_count,norm_similarity_score
BusinessGlossaryKG/graph_build/node_enrichment.py::run_node_enrichment._single_iteration.post_processor_wrapper,2,-0.4315,1,0,52,2,1.0000,0.6724,0.3362,0,0.0000,0.0000,{},72.5400,medium,0,0.3362,0.4137,0.9000,0.0000,0.0000,0.3920,0.1200,1.0000,0.0672,0.9043,0.0000,0.0000,1.0000
BusinessGlossaryKG/graph_build/taxonomy_iteration.py::run_taxonomy_refinement._execute._run_refinement_loop._token_usage,6,-0.3483,1,0,83,6,1.0000,2.0172,0.3362,0,0.0000,0.0000,{},100.0000,high,1,0.3362,0.4303,1.0000,0.0000,0.0000,0.9600,0.3267,1.0000,0.2017,0.9043,0.0000,0.3000,1.0000
BusinessGlossaryKG/graph_build/taxonomy_iteration.py::run_enhanced_taxonomy_refinement._execute._token_usage,6,-0.3483,1,0,83,6,1.0000,2.0172,0.3362,0,0.0000,0.0000,{},100.0000,high,1,0.3362,0.4303,1.0000,0.0000,0.0000,0.9600,0.3267,1.0000,0.2017,0.9043,0.0000,0.3000,1.0000
third_party/LLMGraphTransformer/src/LLMGraphTransformer/main.py::_format_graph,2,-0.4315,1,0,51,2,1.0000,0.6724,0.3362,0,0.0000,0.0000,{},68.3000,low,0,0.3362,0.4137,0.9000,0.0000,0.0000,0.3760,0.1200,1.0000,0.0672,0.9043,0.0000,0.0000,1.0000
EntityAlignment/kg_core.py::Node.__repr__,2,-0.4315,1,0,41,2,1.0000,0.6691,0.3345,1,0.4500,0.2667,"{""lazy_class"": 1}",59.5400,low,0,0.3345,0.4137,0.9000,0.0000,0.0000,0.2160,0.1200,1.0000,0.0669,0.9018,0.1500,0.0000,1.0000
EntityAlignment/kg_core.py::KnowledgeGraph.__init__,3,-0.4107,1,0,41,3,1.0000,1.0036,0.3345,1,0.4500,0.2667,"{""lazy_class"": 1}",100.0000,high,6,0.3345,0.4179,1.0000,0.0000,0.0000,0.2160,0.1800,1.0000,0.1004,0.9018,0.1500,1.0000,1.0000
EntityAlignment/ledger_manager.py::get_audit_report._clean_key,2,-0.4315,1,0,45,2,1.0000,0.6691,0.3345,0,0.0000,0.0000,{},100.0000,high,1,0.3345,0.4137,0.9000,0.0000,0.0000,0.2800,0.1200,1.0000,0.0669,0.9018,0.0000,0.3000,1.0000
EntityAlignment/ledger_manager.py::get_active_ledger_for_graph._clean_key,2,-0.4315,1,0,45,2,1.0000,0.6691,0.3345,0,0.0000,0.0000,{},100.0000,high,1,0.3345,0.4137,0.9000,0.0000,0.0000,0.2800,0.1200,1.0000,0.0669,0.9018,0.0000,0.3000,1.0000
BusinessGlossaryKG/pipelines/step_pipeline.py::_load_params,3,-0.4107,1,0,53,3,1.0000,1.0028,0.3343,0,0.0000,0.0000,{},90.9700,high,2,0.3343,0.4179,1.0000,0.0000,0.0000,0.4080,0.1800,1.0000,0.1003,0.9014,0.0000,0.5000,1.0000
legal_RAG/rag_workflows/bfs_workflow.py::create_bfs_workflow.seed_step,6,-0.3483,1,0,29,13,2.1667,1.9903,0.3317,0,0.0000,0.0000,{},73.4000,medium,0,0.3317,0.4303,1.0000,0.0000,0.0000,0.0900,0.5133,1.0000,0.1990,0.8976,0.0000,0.0000,1.0000
BusinessGlossaryKG/ontology/contract.py::load_ontology_contract,19,-0.0777,1,0,31,20,1.0526,6.2737,0.3302,0,0.0000,0.0000,{},56.2600,low,0,0.3302,0.4845,1.0000,0.0000,0.0000,0.1100,0.7000,1.0000,0.4871,0.8953,0.0000,0.0000,1.0000
third_party/LLMGraphTransformer/src/LLMGraphTransformer/prompt_generation.py::format_relationship_schemas,5,-0.3691,2,0,32,5,1.0000,0.8233,0.1647,0,0.0000,0.0000,{},86.3600,high,5,0.3293,0.4262,1.0000,0.0250,0.0000,0.1200,0.3000,1.0000,0.0823,0.6057,0.0000,1.0000,1.0000
MCP/tools/agentic_workflow.py::table_metadata_overview.bigquery_agent_tool,13,-0.2026,1,2,46,17,1.3077,4.2606,0.3277,0,0.0000,0.0000,{},100.0000,high,4,0.3277,0.4595,1.0000,0.0000,0.0000,0.2960,0.6200,1.0000,0.3720,0.8916,0.0000,0.8500,1.0000
BusinessGlossaryKG/reasoning/artifacts.py::InferredEdgesArtifact.to_dict,2,-0.4315,1,0,0,2,1.0000,0.6544,0.3272,0,0.0000,0.0000,{},100.0000,high,1,0.3272,0.4137,0.9000,0.0000,0.0000,0.0000,0.1200,1.0000,0.0654,0.8908,0.0000,0.3000,1.0000
BusinessGlossaryKG/reasoning/artifacts.py::ContradictionsArtifact.to_dict,2,-0.4315,1,0,0,2,1.0000,0.6544,0.3272,0,0.0000,0.0000,{},100.0000,high,1,0.3272,0.4137,0.9000,0.0000,0.0000,0.0000,0.1200,1.0000,0.0654,0.8908,0.0000,0.3000,1.0000
BusinessGlossaryKG/reasoning/owl_reasoner.py::_severity_rank,2,-0.4315,1,0,62,2,1.0000,0.6544,0.3272,0,0.0000,0.0000,{},84.0000,medium,1,0.3272,0.4137,0.9000,0.0000,0.0000,0.5520,0.1200,1.0000,0.0654,0.8908,0.0000,0.3000,1.0000
BusinessGlossaryKG/reasoning/owl_reasoner.py::write_reasoning_artifacts,11,-0.2442,1,12,62,11,1.0000,3.5995,0.3272,0,0.0000,0.0000,{},57.2200,low,0,0.3272,0.4512,1.0000,0.0000,0.0000,0.5520,0.4600,1.0000,0.3343,0.8908,0.0000,0.0000,1.0000
scripts/run_owl_reasoning.py::_parse_args,5,-0.3691,1,0,21,5,1.0000,1.6361,0.3272,0,0.0000,0.0000,{},68.9100,low,0,0.3272,0.4262,1.0000,0.0000,0.0000,0.0100,0.3000,1.0000,0.1636,0.8908,0.0000,0.0000,1.0000
BusinessGlossaryKG/persistence/ontology_definition.py::NodeSchema.__init__,3,-0.4107,1,0,0,3,1.0000,0.9807,0.3269,1,0.4500,0.2667,"{""lazy_class"": 1}",100.0000,high,6,0.3269,0.4179,1.0000,0.0000,0.0000,0.0000,0.1800,1.0000,0.0981,0.8904,0.1500,1.0000,1.0000
BusinessGlossaryKG/persistence/ontology_definition.py::RelationshipSchema.__init__,4,-0.3899,1,0,0,4,1.0000,1.3076,0.3269,1,0.4500,0.2667,"{""lazy_class"": 1}",83.3300,high,4,0.3269,0.4220,1.0000,0.0000,0.0000,0.0000,0.2400,1.0000,0.1308,0.8904,0.1500,0.8500,1.0000
BusinessGlossaryKG/quality_assurance/metrics/policy_link_metrics.py::PolicyLinkDensityMetric.name,2,-0.4315,1,0,47,2,1.0000,0.6538,0.3269,0,0.0000,0.0000,{},100.0000,high,21,0.3269,0.4137,0.9000,0.0000,0.0000,0.3120,0.1200,1.0000,0.0654,0.8904,0.0000,1.0000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/policy_link_metrics.py::QualifierCompletenessMetric.name,2,-0.4315,1,0,47,2,1.0000,0.6538,0.3269,0,0.0000,0.0000,{},100.0000,high,21,0.3269,0.4137,0.9000,0.0000,0.0000,0.3120,0.1200,1.0000,0.0654,0.8904,0.0000,1.0000,1.0000
MCP/aw_modular/aw_supervisor.py::build_supervisor_graph,27,0.0887,1,0,0,35,1.2963,8.7718,0.3249,1,0.5500,0.3167,"{""unused_parameters"": 1}",73.7900,medium,0,0.3249,0.5177,1.0000,0.0000,0.0000,0.0000,0.8500,1.0000,0.6298,0.8873,0.1500,0.0000,1.0000
BusinessGlossaryKG/graph_build/token_usage_callback.py::TokenUsageCallbackHandler.collector,2,-0.4315,1,0,46,2,1.0000,0.6404,0.3202,0,0.0000,0.0000,{},84.0000,medium,2,0.3202,0.4137,0.9000,0.0000,0.0000,0.2960,0.1200,1.0000,0.0640,0.8803,0.0000,0.5000,1.0000
QualityAssurance/llm_judge/evaluation_result.py::JudgeConfig.from_dict,7,-0.3275,1,0,16,16,2.2857,2.2384,0.3198,0,0.0000,0.0000,{},70.0200,medium,0,0.3198,0.4345,1.0000,0.0000,0.0000,0.0000,0.5933,1.0000,0.2238,0.8797,0.0000,0.0000,1.0000
MCP/aw_modular/aw_utils.py::agent_tool_node,4,-0.3899,1,0,47,5,1.2500,1.2531,0.3133,0,0.0000,0.0000,{},56.8500,low,0,0.3133,0.4220,1.0000,0.0000,0.0000,0.3120,0.3000,1.0000,0.1253,0.8699,0.0000,0.0000,1.0000
MCP/tools/agentic_workflow.py::table_metadata_overview.collibra_agent_tool,13,-0.2026,1,2,46,16,1.2308,4.0100,0.3085,0,0.0000,0.0000,{},100.0000,high,4,0.3085,0.4595,1.0000,0.0000,0.0000,0.2960,0.5933,1.0000,0.3577,0.8627,0.0000,0.8500,1.0000
MCP/tools/agentic_workflow.py::table_metadata_overview.confluence_agent_tool,13,-0.2026,1,2,46,16,1.2308,4.0100,0.3085,0,0.0000,0.0000,{},100.0000,high,4,0.3085,0.4595,1.0000,0.0000,0.0000,0.2960,0.5933,1.0000,0.3577,0.8627,0.0000,0.8500,1.0000
BusinessGlossaryKG/preprocessing/documents.py::chunks_to_documents,10,-0.2650,2,0,0,13,1.3000,1.5390,0.1539,0,0.0000,0.0000,{},67.4400,low,0,0.3078,0.4470,1.0000,0.0250,0.0000,0.0000,0.5133,1.0000,0.1539,0.5771,0.0000,0.0000,1.0000
MCP/aw_modular/aw_sub_agents.py::build_bigquery_graph,13,-0.2026,1,0,0,20,1.5385,3.8417,0.2955,1,0.5500,0.3167,"{""unused_parameters"": 1}",95.8100,high,3,0.2955,0.4595,1.0000,0.0000,0.0000,0.0000,0.7000,1.0000,0.3481,0.8433,0.1500,0.7000,1.0000
legal_RAG/rag_utils/kg_tools.py::load_and_clean_kg,6,-0.3483,1,0,37,7,1.1667,1.7544,0.2924,0,0.0000,0.0000,{},63.6600,low,0,0.2924,0.4303,1.0000,0.0000,0.0000,0.1700,0.3533,1.0000,0.1754,0.8386,0.0000,0.0000,1.0000
MCP/aw_modular/aw_sub_agents.py::build_bigquery_graph.bigquery_node,2,-0.4315,1,0,0,3,1.5000,0.5763,0.2881,1,0.5500,0.3167,"{""unused_parameters"": 1}",100.0000,high,8,0.2881,0.4137,0.9000,0.0000,0.0000,0.0000,0.1800,1.0000,0.0576,0.8322,0.1500,1.0000,1.0000
MCP/aw_modular/aw_config.py::get_collibra_tools,2,-0.4315,1,0,0,2,1.0000,0.5730,0.2865,0,0.0000,0.0000,{},100.0000,high,1,0.2865,0.4137,0.9000,0.0000,0.0000,0.0000,0.1200,1.0000,0.0573,0.8298,0.0000,0.3000,1.0000
MCP/aw_modular/aw_config.py::get_confluence_tools,2,-0.4315,1,0,0,2,1.0000,0.5730,0.2865,0,0.0000,0.0000,{},100.0000,high,1,0.2865,0.4137,0.9000,0.0000,0.0000,0.0000,0.1200,1.0000,0.0573,0.8298,0.0000,0.3000,1.0000
MCP/aw_modular/aw_config.py::get_bigquery_tools,2,-0.4315,1,0,0,2,1.0000,0.5730,0.2865,0,0.0000,0.0000,{},62.3300,low,0,0.2865,0.4137,0.9000,0.0000,0.0000,0.0000,0.1200,1.0000,0.0573,0.8298,0.0000,0.0000,1.0000
QualityAssurance/confluence_report.py::_section_overview,18,-0.0985,1,0,57,18,1.0000,5.1573,0.2865,0,0.0000,0.0000,{},67.9000,low,0,0.2865,0.4803,1.0000,0.0000,0.0000,0.4720,0.6467,1.0000,0.4233,0.8298,0.0000,0.0000,1.0000
QualityAssurance/confluence_report.py::_section_graph_stats,9,-0.2858,1,0,57,9,1.0000,2.5787,0.2865,0,0.0000,0.0000,{},62.4800,low,0,0.2865,0.4428,1.0000,0.0000,0.0000,0.4720,0.4067,1.0000,0.2579,0.8298,0.0000,0.0000,1.0000
deployment/header_forwarding_proxy/app.py::health,2,-0.4315,1,0,41,2,1.0000,0.5716,0.2858,0,0.0000,0.0000,{},100.0000,high,3,0.2858,0.4137,0.9000,0.0000,0.0000,0.2160,0.1200,1.0000,0.0572,0.8287,0.0000,0.7000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::_RetrievalResult.__init__,5,-0.3691,1,0,100,5,1.0000,1.4289,0.2858,1,0.4500,0.2667,"{""lazy_class"": 1}",83.4300,medium,2,0.2858,0.4262,1.0000,0.0000,0.0000,1.0000,0.3000,1.0000,0.1429,0.8287,0.1500,0.5000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::_retrieve_and_dedup_candidates.retrieve_one,2,-0.4315,1,0,100,2,1.0000,0.5716,0.2858,0,0.0000,0.0000,{},95.9200,high,1,0.2858,0.4137,0.9000,0.0000,0.0000,1.0000,0.1200,1.0000,0.0572,0.8287,0.0000,0.3000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::_SeedPlan.__init__,7,-0.3275,1,0,100,7,1.0000,2.0005,0.2858,2,0.5250,0.3458,"{""long_parameter_list"": 1, ""lazy_class"": 1}",90.8300,high,2,0.2858,0.4345,1.0000,0.0000,0.0000,1.0000,0.3533,1.0000,0.2000,0.8287,0.3000,0.5000,1.0000
dvc_experiment/example_script.py::get_git_info,11,-0.2442,2,0,20,12,1.0909,1.5714,0.1429,0,0.0000,0.0000,{},100.0000,high,1,0.2857,0.4512,1.0000,0.0250,0.0000,0.0000,0.4867,1.0000,0.1571,0.5476,0.0000,0.3000,1.0000
legal_RAG/seed_nodes/create_indexes.py::build_vector_index,8,-0.3066,1,0,22,9,1.1250,2.2556,0.2819,0,0.0000,0.0000,{},70.0100,medium,0,0.2819,0.4387,1.0000,0.0000,0.0000,0.0200,0.4067,1.0000,0.2256,0.8229,0.0000,0.0000,1.0000
QualityAssurance/evaluator.py::ExperimentEvaluator.__init__,7,-0.3275,1,0,33,14,2.0000,1.9586,0.2798,1,0.4500,0.2667,"{""lazy_class"": 1}",100.0000,high,5,0.2798,0.4345,1.0000,0.0000,0.0000,0.1300,0.5400,1.0000,0.1959,0.8197,0.1500,1.0000,1.0000
BusinessGlossaryKG/persistence/ingest_dh.py::ingest_to_datahub,7,-0.3275,1,0,32,14,2.0000,1.9406,0.2772,0,0.0000,0.0000,{},62.1800,low,0,0.2772,0.4345,1.0000,0.0000,0.0000,0.1200,0.5400,1.0000,0.1941,0.8158,0.0000,0.0000,1.0000
MCP/tools/agentic_workflow.py::table_metadata_overview.polish_metadata,10,-0.2650,1,0,46,11,1.1000,2.7568,0.2757,0,0.0000,0.0000,{},64.2300,low,0,0.2757,0.4470,1.0000,0.0000,0.0000,0.2960,0.4600,1.0000,0.2757,0.8135,0.0000,0.0000,1.0000
BusinessGlossaryKG/ontology/prompts/loader.py::prompt_sets_dir,2,-0.4315,1,5,29,3,1.5000,0.5403,0.2701,0,0.0000,0.0000,{},97.7300,high,3,0.2701,0.4137,0.9000,0.0000,0.0000,0.0900,0.1800,1.0000,0.0540,0.8052,0.0000,0.7000,1.0000
BusinessGlossaryKG/caching/gemini_cache.py::get_cache_registry_summary,2,-0.4315,1,0,47,3,1.5000,0.5398,0.2699,0,0.0000,0.0000,{},60.5900,low,0,0.2699,0.4137,0.9000,0.0000,0.0000,0.3120,0.1800,1.0000,0.0540,0.8049,0.0000,0.0000,1.0000
MCP/lineage.py::lineage.decorator.wrapper,5,-0.3691,1,0,0,7,1.4000,1.3446,0.2689,2,0.6000,0.3833,"{""dead_code"": 1, ""speculative_generality"": 1}",76.0300,medium,0,0.2689,0.4262,1.0000,0.0000,0.0000,0.0000,0.3533,1.0000,0.1345,0.8034,0.3000,0.0000,1.0000
BusinessGlossaryKG/quality_assurance/metrics_calculator.py::MetricsCalculator.__init__,13,-0.2026,1,0,0,24,1.8462,3.4497,0.2654,1,0.4500,0.2667,"{""lazy_class"": 1}",55.1300,low,0,0.2654,0.4595,1.0000,0.0000,0.0000,0.0000,0.7400,1.0000,0.3257,0.7980,0.1500,0.0000,1.0000
legal_RAG/rag_workflows/bfs_workflow.py::create_bfs_workflow.answer_step,7,-0.3275,1,0,29,12,1.7143,1.8372,0.2625,0,0.0000,0.0000,{},72.8800,medium,0,0.2625,0.4345,1.0000,0.0000,0.0000,0.0900,0.4867,1.0000,0.1837,0.7937,0.0000,0.0000,1.0000
legal_RAG/rag_engines/bfs_engine.py::BFSEngine.__init__,4,-0.3899,1,0,37,7,1.7500,1.0230,0.2557,0,0.0000,0.0000,{},65.1500,low,0,0.2557,0.4220,1.0000,0.0000,0.0000,0.1700,0.3533,1.0000,0.1023,0.7836,0.0000,0.0000,1.0000
MCP/tools/agentic_workflow.py::table_metadata_overview.collibra_node,2,-0.4315,1,0,46,2,1.0000,0.5012,0.2506,1,0.5500,0.3167,"{""unused_parameters"": 1}",100.0000,high,8,0.2506,0.4137,0.9000,0.0000,0.0000,0.2960,0.1200,1.0000,0.0501,0.7759,0.1500,1.0000,1.0000
MCP/tools/agentic_workflow.py::table_metadata_overview.confluence_node,2,-0.4315,1,0,46,2,1.0000,0.5012,0.2506,1,0.5500,0.3167,"{""unused_parameters"": 1}",100.0000,high,8,0.2506,0.4137,0.9000,0.0000,0.0000,0.2960,0.1200,1.0000,0.0501,0.7759,0.1500,1.0000,1.0000
MCP/tools/agentic_workflow.py::table_metadata_overview.toolbox_node,2,-0.4315,1,0,46,2,1.0000,0.5012,0.2506,1,0.5500,0.3167,"{""unused_parameters"": 1}",100.0000,high,8,0.2506,0.4137,0.9000,0.0000,0.0000,0.2960,0.1200,1.0000,0.0501,0.7759,0.1500,1.0000,1.0000
legal_RAG/rag_workflows/retrieval.py::retrieve_and_dedup_candidates.retrieve_one,2,-0.4315,1,0,59,2,1.0000,0.5012,0.2506,0,0.0000,0.0000,{},95.9200,high,1,0.2506,0.4137,0.9000,0.0000,0.0000,0.5040,0.1200,1.0000,0.0501,0.7759,0.0000,0.3000,1.0000
legal_RAG/rag_workflows/workflow_models.py::RetrievalResult.__init__,5,-0.3691,1,0,0,5,1.0000,1.2531,0.2506,1,0.4500,0.2667,"{""lazy_class"": 1}",82.1800,high,3,0.2506,0.4262,1.0000,0.0000,0.0000,0.0000,0.3000,1.0000,0.1253,0.7759,0.1500,0.7000,1.0000
legal_RAG/rag_workflows/workflow_models.py::SeedPlan.__init__,7,-0.3275,1,0,0,7,1.0000,1.7544,0.2506,2,0.5250,0.3458,"{""long_parameter_list"": 1, ""lazy_class"": 1}",90.8300,high,2,0.2506,0.4345,1.0000,0.0000,0.0000,0.0000,0.3533,1.0000,0.1754,0.7759,0.3000,0.5000,1.0000
third_party/LLMGraphTransformer/src/LLMGraphTransformer/schema.py::NodeSchema.__init__,4,-0.3899,1,0,0,6,1.5000,0.9896,0.2474,1,0.4500,0.2667,"{""lazy_class"": 1}",85.2900,high,1,0.2474,0.4220,1.0000,0.0000,0.0000,0.0000,0.3267,1.0000,0.0990,0.7711,0.1500,0.3000,1.0000
BusinessGlossaryKG/graph_build/prompt_print_context.py::set_step,4,-0.3899,1,0,38,4,1.0000,0.9748,0.2437,0,0.0000,0.0000,{},73.5100,medium,0,0.2437,0.4220,1.0000,0.0000,0.0000,0.1800,0.2400,1.0000,0.0975,0.7655,0.0000,0.0000,1.0000
MCP/lineage.py::lineage.decorator,8,-0.3066,1,0,0,10,1.2500,1.9208,0.2401,2,0.6000,0.3833,"{""dead_code"": 1, ""speculative_generality"": 1}",85.3000,high,1,0.2401,0.4387,1.0000,0.0000,0.0000,0.0000,0.4333,1.0000,0.1921,0.7602,0.3000,0.3000,1.0000
MCP/lineage.py::lineage,10,-0.2650,1,0,0,12,1.2000,2.3050,0.2305,2,0.6000,0.3833,"{""dead_code"": 1, ""speculative_generality"": 1}",85.3000,high,1,0.2305,0.4470,1.0000,0.0000,0.0000,0.0000,0.4867,1.0000,0.2305,0.7458,0.3000,0.3000,1.0000
BusinessGlossaryKG/quality_assurance/local_implementations.py::BusinessGlossaryMetricsCalculator.__init__,2,-0.4315,1,0,17,3,1.5000,0.4489,0.2244,2,0.4750,0.3208,"{""lazy_class"": 1, ""middle_man"": 1}",57.8300,low,0,0.2244,0.4137,0.9000,0.0000,0.0000,0.0000,0.1800,1.0000,0.0449,0.7367,0.3000,0.0000,1.0000
MCP/aw_modular/aw_sub_agents.py::build_collibra_graph,12,-0.2234,1,0,0,14,1.1667,2.6892,0.2241,1,0.5500,0.3167,"{""unused_parameters"": 1}",100.0000,high,3,0.2241,0.4553,1.0000,0.0000,0.0000,0.0000,0.5400,1.0000,0.2689,0.7361,0.1500,0.7000,1.0000
MCP/aw_modular/aw_sub_agents.py::build_confluence_graph,12,-0.2234,1,0,0,14,1.1667,2.6892,0.2241,1,0.5500,0.3167,"{""unused_parameters"": 1}",100.0000,high,3,0.2241,0.4553,1.0000,0.0000,0.0000,0.0000,0.5400,1.0000,0.2689,0.7361,0.1500,0.7000,1.0000
MCP/aw_modular/aw_sub_agents.py::build_collibra_assets_graph,12,-0.2234,1,0,0,14,1.1667,2.6892,0.2241,1,0.5500,0.3167,"{""unused_parameters"": 1}",100.0000,high,3,0.2241,0.4553,1.0000,0.0000,0.0000,0.0000,0.5400,1.0000,0.2689,0.7361,0.1500,0.7000,1.0000
dvc_experiment/example_script.py::example_usage,31,0.1720,1,5,20,52,1.6774,6.8093,0.2197,0,0.0000,0.0000,{},46.9700,none,0,0.2197,0.5344,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.5177,0.7295,0.0000,0.0000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/cross_relationship_balance.py::CrossRelationshipBalanceMetric.name,2,-0.4315,1,0,24,3,1.5000,0.4312,0.2156,0,0.0000,0.0000,{},100.0000,high,21,0.2156,0.4137,0.9000,0.0000,0.0000,0.0400,0.1800,1.0000,0.0431,0.7234,0.0000,1.0000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/governed_by_coverage.py::GovernedByCoverageMetric.name,2,-0.4315,1,0,27,3,1.5000,0.4312,0.2156,0,0.0000,0.0000,{},100.0000,high,21,0.2156,0.4137,0.9000,0.0000,0.0000,0.0700,0.1800,1.0000,0.0431,0.7234,0.0000,1.0000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/graph_depth_consistency.py::GraphDepthConsistencyMetric.name,2,-0.4315,1,0,32,3,1.5000,0.4312,0.2156,0,0.0000,0.0000,{},100.0000,high,21,0.2156,0.4137,0.9000,0.0000,0.0000,0.1200,0.1800,1.0000,0.0431,0.7234,0.0000,1.0000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/regulatory_article_coverage.py::RegulatoryArticleCoverageMetric.name,2,-0.4315,1,0,26,3,1.5000,0.4312,0.2156,0,0.0000,0.0000,{},100.0000,high,21,0.2156,0.4137,0.9000,0.0000,0.0000,0.0600,0.1800,1.0000,0.0431,0.7234,0.0000,1.0000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/taxonomy_coverage.py::TaxonomyCoverageMetric.name,2,-0.4315,1,0,26,3,1.5000,0.4312,0.2156,0,0.0000,0.0000,{},100.0000,high,21,0.2156,0.4137,0.9000,0.0000,0.0000,0.0600,0.1800,1.0000,0.0431,0.7234,0.0000,1.0000,1.0000
third_party/LLMGraphTransformer/src/LLMGraphTransformer/prompt_generation.py::generate_prompt,50,0.5674,1,0,32,64,1.2800,10.5377,0.2108,0,0.0000,0.0000,{},57.2300,low,0,0.2108,0.6135,1.0000,0.0000,0.0000,0.1200,1.0000,1.0000,0.7108,0.7161,0.0000,0.0000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/base.py::BaseMetric.name,2,-0.4315,1,0,22,3,1.5000,0.4197,0.2099,0,0.0000,0.0000,{},87.5000,high,17,0.2099,0.4137,0.9000,0.0000,0.0000,0.0200,0.1800,1.0000,0.0420,0.7148,0.0000,1.0000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/data_flow_coverage.py::DataFlowCoverageMetric.name,2,-0.4315,1,0,23,3,1.5000,0.4197,0.2099,0,0.0000,0.0000,{},100.0000,high,21,0.2099,0.4137,0.9000,0.0000,0.0000,0.0300,0.1800,1.0000,0.0420,0.7148,0.0000,1.0000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/entity_type_distribution.py::EntityTypeDistributionMetric.name,2,-0.4315,1,0,23,3,1.5000,0.4197,0.2099,0,0.0000,0.0000,{},100.0000,high,21,0.2099,0.4137,0.9000,0.0000,0.0000,0.0300,0.1800,1.0000,0.0420,0.7148,0.0000,1.0000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/hierarchical_coverage.py::HierarchicalCoverageMetric.name,2,-0.4315,1,0,16,3,1.5000,0.4197,0.2099,0,0.0000,0.0000,{},100.0000,high,21,0.2099,0.4137,0.9000,0.0000,0.0000,0.0000,0.1800,1.0000,0.0420,0.7148,0.0000,1.0000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/orphan_node_ratio.py::OrphanNodeRatioMetric.name,2,-0.4315,1,0,17,3,1.5000,0.4197,0.2099,0,0.0000,0.0000,{},100.0000,high,21,0.2099,0.4137,0.9000,0.0000,0.0000,0.0000,0.1800,1.0000,0.0420,0.7148,0.0000,1.0000,1.0000
QualityAssurance/llm_judge/prompt_registry.py::PromptRegistry.__init__,2,-0.4315,1,0,39,3,1.5000,0.4197,0.2099,0,0.0000,0.0000,{},73.7000,medium,0,0.2099,0.4137,0.9000,0.0000,0.0000,0.1900,0.1800,1.0000,0.0420,0.7148,0.0000,0.0000,1.0000
BusinessGlossaryKG/ontology/prompts/loader.py::_default_prompt_set,16,-0.1402,1,0,29,18,1.1250,3.2415,0.2026,0,0.0000,0.0000,{},53.4200,low,0,0.2026,0.4720,1.0000,0.0000,0.0000,0.0900,0.6467,1.0000,0.3138,0.7039,0.0000,0.0000,1.0000
dvc_experiment/example_script.py::save_metrics,8,-0.3066,1,0,20,12,1.5000,1.5714,0.1964,0,0.0000,0.0000,{},76.8200,medium,0,0.1964,0.4387,1.0000,0.0000,0.0000,0.0000,0.4867,1.0000,0.1571,0.6905,0.0000,0.0000,1.0000
MCP/aw_modular/aw_sub_agents.py::build_collibra_graph.collibra_node,2,-0.4315,1,0,0,2,1.0000,0.3842,0.1921,1,0.5500,0.3167,"{""unused_parameters"": 1}",100.0000,high,8,0.1921,0.4137,0.9000,0.0000,0.0000,0.0000,0.1200,1.0000,0.0384,0.6789,0.1500,1.0000,1.0000
MCP/aw_modular/aw_sub_agents.py::build_confluence_graph.confluence_node,2,-0.4315,1,0,0,2,1.0000,0.3842,0.1921,1,0.5500,0.3167,"{""unused_parameters"": 1}",100.0000,high,8,0.1921,0.4137,0.9000,0.0000,0.0000,0.0000,0.1200,1.0000,0.0384,0.6789,0.1500,1.0000,1.0000
MCP/aw_modular/aw_sub_agents.py::initialize_sub_agents,8,-0.3066,1,0,0,8,1.0000,1.5367,0.1921,0,0.0000,0.0000,{},47.9000,none,0,0.1921,0.4387,1.0000,0.0000,0.0000,0.0000,0.3800,1.0000,0.1537,0.6789,0.0000,0.0000,1.0000
MCP/aw_modular/aw_sub_agents.py::build_collibra_assets_graph.collibra_node,2,-0.4315,1,0,0,2,1.0000,0.3842,0.1921,1,0.5500,0.3167,"{""unused_parameters"": 1}",100.0000,high,8,0.1921,0.4137,0.9000,0.0000,0.0000,0.0000,0.1200,1.0000,0.0384,0.6789,0.1500,1.0000,1.0000
MCP/collibra_mainv2.py::health_check,2,-0.4315,1,0,0,2,1.0000,0.3842,0.1921,0,0.0000,0.0000,{},100.0000,high,3,0.1921,0.4137,0.9000,0.0000,0.0000,0.0000,0.1200,1.0000,0.0384,0.6789,0.0000,0.7000,1.0000
